1.162553110325280592e+01,5.725031281472213074e+00
1.160917209309422660e+01,5.620386364329966078e+00
1.209458539804610488e+01,5.422821741386150585e+00
1.162126854426782252e+01,5.726639606921597903e+00
1.156700732043197810e+01,5.632007812738425656e+00
1.159626921184239023e+01,5.726743369853815935e+00
1.162368783450254206e+01,5.630555131687367876e+00
1.159200665285741039e+01,5.307800531022064838e+00
1.137951232724123862e+01,5.615405743583483655e+00
1.162558870540124900e+01,5.726847132786034855e+00
1.160986331887557554e+01,5.724564348277230152e+00
1.161591154446237262e+01,5.731672109134189341e+00
1.144702204521959210e+01,5.726587725455488886e+00
1.209464300019454974e+01,4.888235114597002884e+00
1.209395177441320079e+01,5.640308847315896656e+00
1.068177750311852670e+01,5.617273476363414453e+00
1.159200665285741039e+01,5.625626392406994469e+00
4.545593435643904279e+00,5.509152500991850943e+00
1.158780169602087362e+01,5.633668019653919501e+00
1.162368783450254206e+01,5.315219580675679900e+00
1.209487340878833272e+01,4.871684926908169899e+00
1.162391824309632504e+01,5.726691488387706919e+00
1.089836158127434196e+01,5.713150425733207527e+00
1.158463357785636205e+01,5.625522629474776437e+00
1.162558870540124900e+01,5.726276436658833902e+00
1.159408033020145545e+01,5.738883632923367450e+00
4.545075016307892568e+00,5.630036317026275938e+00
9.737159870757562175e+00,5.726639606921597903e+00
7.850977519903258539e+00,5.731672109134189341e+00
4.074638269951895708e+00,5.698416089358195435e+00
9.732494096733461220e+00,5.528348643452253519e+00
1.162622232903415309e+01,5.197085482345041640e+00
4.513336232514315149e+00,5.630347605822931811e+00
1.162368783450254206e+01,5.189977721488082452e+00
1.159252507219342121e+01,5.724771874141667105e+00
1.156182312707186455e+01,5.300122074037903808e+00
1.159356191086544463e+01,5.640827661976988594e+00
1.162374543665098869e+01,5.726639606921597903e+00
1.162564630754969563e+01,5.724979400006103170e+00
1.162207497434606296e+01,5.700076296273689280e+00
1.162604952258881674e+01,5.726587725455488886e+00
1.162553110325280592e+01,5.512732322153386377e+00
1.150203209698523210e+01,5.695147556993315874e+00
1.162132614641626915e+01,5.726847132786034855e+00
1.162553110325280592e+01,5.630555131687367876e+00
1.209740790331994376e+01,5.087511825922421238e+00
1.162207497434606296e+01,5.722074037903988497e+00
1.162034690989269237e+01,5.726587725455488886e+00
1.208991962402200215e+01,5.725031281472213074e+00
1.162391824309632504e+01,5.726639606921597903e+00
1.209775351621061823e+01,5.721710867641224496e+00
1.162109573782248617e+01,5.619971312601092173e+00
9.502315911544462423e+00,5.779714346751304355e+00
1.162357263020565057e+01,5.725238807336649138e+00
1.162587671614347862e+01,5.296697897274697198e+00
1.161545072727480843e+01,5.724149296548356247e+00
1.162219017864295445e+01,5.725394451734977075e+00
1.158590082512216490e+01,5.710245063631091966e+00
1.162599192044037011e+01,5.726691488387706919e+00
1.162242058723673566e+01,5.732450331125827248e+00
9.738023902984247471e+00,5.724512466811121136e+00
1.209740790331994376e+01,5.721970274971770465e+00
1.067647810546152343e+01,5.301678518021179620e+00
1.139137836982105156e+01,5.776653340250861746e+00
1.159258267434186607e+01,5.512317270424512472e+00
1.162282380227585676e+01,5.724979400006103170e+00
1.162299660872119311e+01,5.421109653004546836e+00
1.162587671614347862e+01,5.697274697103793528e+00
1.162627993118259795e+01,5.381368449964903711e+00
1.161717879172817902e+01,5.522693563646351222e+00
4.075675108623919130e+00,5.625315103610339484e+00
1.139195439130550902e+01,5.724979400006103170e+00
1.162449426458078072e+01,5.625626392406994469e+00
1.159177624426362740e+01,5.725135044404431106e+00
4.068417237919760510e+00,5.726743369853815935e+00
1.157656927707396299e+01,5.514185003204443269e+00
1.162374543665098869e+01,5.724927518539994153e+00
1.162725916770617651e+01,5.295504623554185386e+00
1.162219017864295445e+01,5.740025025177770246e+00
1.162599192044037011e+01,5.725031281472213074e+00
7.850516702715692574e+00,4.451808221686452072e+00
1.162576151184658713e+01,5.726639606921597903e+00
1.162086532922870319e+01,5.623758659627063672e+00
1.162138374856471401e+01,5.617169713431195532e+00
1.162224778079139931e+01,5.619660023804437188e+00
1.162063492063492021e+01,5.618570513016144297e+00
1.159673002902995798e+01,5.726587725455488886e+00
1.162276620012741013e+01,5.726639606921597903e+00
1.160819285657064981e+01,5.522693563646351222e+00
1.162184456575227998e+01,5.695614490188298795e+00
1.162282380227585676e+01,5.724979400006103170e+00
1.162172936145538849e+01,5.207046723838007374e+00
4.068244431474424161e+00,5.724979400006103170e+00
8.784189926871974308e+00,5.734940641499068903e+00
1.162466707102611885e+01,5.726639606921597903e+00
1.150445138721995164e+01,5.731620227668080325e+00
1.161389546926677419e+01,5.618362987151707344e+00
1.162460946887767399e+01,5.725031281472213074e+00
1.114340112076233247e+01,5.726691488387706919e+00
1.162553110325280592e+01,5.725031281472213074e+00
